uptime,temperature,humidity,aqi,winp,wind,weather,rtu4
2019-08-07 22:15:00,25℃,98%,39,1级,西北风,阴,4456
2019-08-07 23:15:00,25℃,99%,35,1级,西风,多云,4456
2019-08-06 01:20:00,26℃,97%,39,1级,东风,多云,5109
2019-08-06 02:20:00,26℃,98%,53,1级,北风,多云,4354
2019-08-06 03:15:00,26℃,99%,53,0级,无持续风向,多云,6059
2019-08-06 04:10:00,26℃,99%,62,1级,北风,多云,4416
2019-08-06 20:15:00,29℃,81%,53,2级,东北风,阴,5013
2019-08-06 21:15:00,28℃,86%,54,2级,东北风,阴,5089
2019-08-06 22:25:00,28℃,90%,53,1级,东北风,阴,4746
2019-08-05 01:15:00,25℃,95%,35,2级,东北风,多云,35
2019-08-05 02:15:00,25℃,97%,34,2级,东北风,多云,5833
2019-08-05 03:15:00,25℃,97%,37,1级,东北风,多云,4641
2019-08-05 04:15:00,25℃,95%,28,1级,东风,多云,5567
2019-08-05 20:20:00,28℃,87%,51,1级,西北风,阴,5115
2019-08-05 21:20:00,28℃,90%,58,1级,北风,阴,169
2019-08-05 22:20:00,27℃,93%,41,1级,东北风,阴,5100
2019-08-05 23:20:00,27℃,97%,27,1级,北风,多云,71
2019-08-04 01:15:00,26℃,87%,54,2级,东北风,多云,4411
2019-08-04 02:15:00,26℃,88%,51,2级,北风,多云,6450
2019-08-04 03:10:00,25℃,92%,50,2级,北风,多云,6286
2019-08-04 04:15:00,25℃,92%,49,2级,东北风,多云,5377
2019-08-04 20:10:00,27℃,85%,33,2级,东风,阴,1787
2019-08-04 21:15:00,26℃,88%,35,2级,东风,阴,5719
2019-08-04 22:15:00,26℃,91%,37,2级,东风,阴,4232
2019-08-04 23:15:00,26℃,93%,34,2级,东北风,多云,826
2019-08-03 01:15:00,24℃,98%,34,2级,北风,多云,35
2019-08-03 02:15:00,24℃,97%,34,1级,北风,多云,4345
2019-08-03 03:15:00,23℃,98%,37,2级,北风,多云,4538
2019-08-03 04:15:00,23℃,98%,31,2级,东北风,多云,5334
2019-08-03 20:15:00,28℃,75%,43,2级,北风,晴,4299
2019-08-03 21:15:00,27℃,85%,46,2级,东北风,晴,5082
2019-08-03 22:15:00,28℃,82%,59,2级,东风,晴,4389
2019-08-03 23:15:00,27℃,84%,63,2级,东风,多云,4309
2019-08-02 01:15:00,24℃,93%,27,2级,东南风,多云,4338
2019-08-02 02:15:00,24℃,95%,25,1级,东风,多云,3102
2019-08-02 03:20:00,24℃,97%,21,1级,北风,多云,4650
2019-08-02 04:20:00,23℃,98%,23,1级,南风,多云,4739
2019-08-02 20:10:00,25℃,86%,25,2级,北风,多云,4294
2019-08-02 21:10:00,25℃,87%,23,2级,南风,多云,5997
2019-08-02 22:15:00,25℃,93%,32,2级,北风,多云,5665
2019-08-02 23:15:00,24℃,96%,20,2级,南风,多云,5229
2019-08-01 01:20:00,26℃,93%,44,0级,无持续风向,多云,4404
2019-08-01 02:20:00,25℃,97%,49,0级,无持续风向,多云,4333
2019-08-01 03:15:00,26℃,97%,49,1级,东北风,多云,5756
2019-08-01 04:15:00,25℃,98%,52,1级,北风,多云,5502
2019-08-01 20:15:00,27℃,75%,69,3级,东北风,多云,6383
2019-08-01 21:15:00,27℃,79%,56,2级,东北风,多云,4167
2019-08-01 22:15:00,26℃,86%,35,2级,西北风,多云,163
2019-08-01 23:15:00,24℃,90%,38,3级,西风,多云,4434
2019-07-31 01:20:00,27℃,90%,36,2级,东风,多云,4801
2019-07-31 02:20:00,26℃,91%,46,1级,北风,多云,5465
2019-07-31 03:20:00,26℃,93%,62,0级,无持续风向,多云,4345
2019-07-31 04:10:00,26℃,95%,62,1级,西北风,多云,4844
2019-07-31 20:15:00,28℃,85%,57,1级,西北风,阴,4253
2019-07-31 21:15:00,27℃,90%,74,1级,北风,阴,4409
2019-07-31 22:20:00,27℃,91%,59,1级,东南风,阴,4383
2019-07-31 23:20:00,26℃,94%,55,1级,东北风,多云,52
2019-07-30 01:15:00,28℃,81%,28,2级,南风,晴,4755
2019-07-30 02:15:00,28℃,85%,30,2级,南风,晴,6371
2019-07-30 03:15:00,27℃,87%,34,1级,南风,晴,5769
2019-07-30 04:15:00,27℃,90%,41,1级,东南风,晴,4485
2019-07-30 20:20:00,28℃,78%,52,2级,东北风,阴,4812
2019-07-30 21:20:00,28℃,81%,47,2级,东北风,阴,4236
2019-07-30 22:20:00,28℃,86%,52,2级,东北风,阴,4182
2019-07-30 23:20:00,27℃,87%,40,2级,东风,多云,5328
2019-07-29 01:15:00,30℃,75%,40,2级,南风,多云,6117
2019-07-29 02:10:00,30℃,78%,50,2级,东南风,多云,4494
2019-07-29 03:15:00,29℃,81%,54,1级,东南风,多云,36
2019-07-29 04:15:00,28℃,89%,52,2级,南风,多云,36
2019-07-29 20:15:00,32℃,66%,41,3级,南风,阴,4219
2019-07-29 21:10:00,31℃,68%,45,3级,南风,阴,176
2019-07-29 22:15:00,30℃,72%,35,2级,南风,阴,180
2019-07-29 23:15:00,30℃,75%,32,3级,南风,晴,6077
2019-07-28 01:15:00,29℃,84%,52,2级,南风,阴,5013
2019-07-28 02:15:00,28℃,89%,45,1级,西南风,多云,5886
2019-07-28 03:15:00,28℃,93%,41,1级,西北风,多云,4428
2019-07-28 04:15:00,27℃,95%,51,1级,东南风,多云,4387
2019-07-28 20:15:00,33℃,70%,67,2级,南风,多云,6188
2019-07-28 21:15:00,32℃,73%,61,2级,南风,多云,169
2019-07-28 22:15:00,32℃,75%,54,2级,南风,多云,169
2019-07-28 23:15:00,31℃,75%,57,2级,南风,多云,160
2019-07-27 01:20:00,28℃,95%,45,1级,西南风,多云,5689
2019-07-27 02:15:00,28℃,96%,45,1级,北风,多云,4333
2019-07-27 03:15:00,27℃,99%,46,1级,东南风,多云,41
2019-07-27 04:05:00,27℃,99%,48,2级,东南风,多云,4374
2019-07-27 20:15:00,33℃,73%,60,3级,南风,阴,180
2019-07-27 21:15:00,32℃,75%,55,3级,南风,阴,3255
2019-07-27 22:15:00,31℃,76%,59,2级,南风,阴,4529
2019-07-27 23:15:00,31℃,78%,53,2级,南风,阴,5543
2019-07-26 01:20:00,27℃,98%,46,0级,无持续风向,多云,5196
2019-07-26 02:15:00,27℃,97%,46,1级,南风,多云,34
2019-07-26 03:15:00,27℃,97%,49,1级,南风,多云,4291
2019-07-26 04:15:00,27℃,97%,49,0级,无持续风向,多云,41
2019-07-26 20:20:00,33℃,74%,59,1级,南风,多云,5385
2019-07-26 21:20:00,31℃,80%,57,1级,东北风,多云,4158
2019-07-26 22:20:00,30℃,87%,56,1级,东北风,多云,5133
2019-07-26 23:20:00,29℃,91%,52,1级,西南风,多云,4265
2019-07-25 01:15:00,28℃,92%,38,1级,西南风,晴,69
2019-07-25 02:15:00,27℃,94%,37,1级,西风,晴,4884
2019-07-25 03:15:00,27℃,97%,43,1级,西北风,晴,36
2019-07-25 04:15:00,27℃,98%,48,1级,南风,晴,6427
2019-07-25 20:20:00,27℃,89%,52,1级,东北风,多云,3775
2019-07-25 21:20:00,28℃,89%,50,1级,东风,多云,164
2019-07-25 22:20:00,27℃,92%,40,1级,西南风,多云,1655
2019-07-25 23:20:00,27℃,94%,47,1级,东北风,多云,5485
2019-07-24 01:15:00,26℃,99%,45,1级,西南风,晴,4534
2019-07-24 02:15:00,26℃,99%,45,1级,西南风,晴,4850
2019-07-24 03:15:00,27℃,99%,51,1级,西南风,晴,35
2019-07-24 04:00:00,26℃,99%,50,1级,西南风,晴,4322
2019-07-24 20:15:00,30℃,79%,47,2级,南风,多云,174
2019-07-24 21:15:00,29℃,87%,45,1级,南风,多云,5001
2019-07-24 22:15:00,28℃,88%,54,1级,南风,多云,5701
2019-07-24 23:15:00,28℃,89%,53,1级,西南风,晴,4657
2019-07-23 01:20:00,29℃,90%,52,2级,南风,晴,6013
2019-07-23 02:00:00,28℃,92%,51,1级,南风,晴,158
2019-07-23 03:20:00,27℃,97%,49,2级,南风,晴,4322
2019-07-23 04:20:00,27℃,98%,46,1级,西南风,晴,4626
2019-07-23 20:15:00,27℃,91%,41,1级,西风,多云,4646
2019-07-23 21:15:00,27℃,95%,43,2级,南风,多云,4165
2019-07-23 22:10:00,27℃,96%,51,0级,无持续风向,多云,177
2019-07-23 23:15:00,27℃,96%,58,1级,东南风,晴,4502
2019-07-22 01:15:00,26℃,95%,62,1级,东北风,晴,4320
2019-07-22 02:10:00,26℃,91%,68,1级,东北风,晴,27
2019-07-22 03:05:00,26℃,95%,66,1级,东风,晴,31
2019-07-22 04:15:00,25℃,99%,72,1级,北风,晴,4597
2019-07-22 20:15:00,31℃,82%,61,2级,南风,多云,167
2019-07-22 21:15:00,30℃,86%,60,1级,南风,多云,1160
2019-07-22 22:20:00,30℃,86%,60,2级,东南风,多云,4442
2019-07-22 23:20:00,29℃,90%,40,1级,东风,晴,4527
2019-07-21 01:15:00,25℃,99%,50,1级,东北风,多云,4935
2019-07-21 02:15:00,25℃,99%,56,1级,南风,多云,25
2019-07-21 03:15:00,25℃,99%,58,1级,北风,多云,24
2019-07-21 04:15:00,24℃,99%,62,0级,无持续风向,多云,6356
2019-07-21 20:10:00,30℃,72%,44,1级,东风,晴,165
2019-07-21 21:10:00,29℃,85%,53,1级,西南风,晴,162
2019-07-21 22:10:00,28℃,87%,60,1级,东南风,晴,4872
2019-07-21 23:10:00,27℃,93%,61,1级,北风,晴,144
2019-07-20 01:15:00,25℃,99%,29,2级,北风,晴,6147
2019-07-20 02:15:00,24℃,99%,24,1级,东北风,多云,5613
2019-07-20 03:15:00,24℃,99%,20,1级,北风,多云,5368
2019-07-20 04:15:00,23℃,99%,18,0级,无持续风向,多云,6060
2019-07-20 20:15:00,28℃,86%,45,1级,东南风,阴,4322
2019-07-20 21:10:00,27℃,93%,47,1级,南风,阴,4177
2019-07-20 22:15:00,26℃,97%,42,1级,南风,阴,2139
2019-07-20 23:15:00,26℃,98%,45,1级,东北风,多云,5129
2019-07-19 01:20:00,26℃,91%,16,2级,北风,多云,4584
2019-07-19 02:15:00,25℃,91%,16,2级,北风,多云,4368
2019-07-19 03:15:00,25℃,93%,15,2级,北风,多云,6351
2019-07-19 04:15:00,25℃,96%,13,2级,北风,多云,4711
2019-07-19 20:15:00,27℃,93%,30,1级,北风,多云,5876
2019-07-19 21:15:00,26℃,96%,28,1级,北风,多云,5727
2019-07-19 22:15:00,26℃,98%,29,1级,北风,多云,4522
2019-07-19 23:15:00,25℃,97%,29,1级,北风,晴,4815
2019-07-18 01:15:00,25℃,95%,43,2级,东风,多云,4768
2019-07-18 02:15:00,25℃,96%,40,2级,东风,多云,5925
2019-07-18 03:15:00,25℃,96%,35,2级,东北风,多云,28
2019-07-18 20:10:00,28℃,86%,38,2级,东北风,多云,5244
2019-07-18 21:15:00,27℃,89%,32,0级,无持续风向,阴,154
2019-07-18 22:20:00,27℃,89%,32,2级,北风,阴,5383
2019-07-18 23:20:00,26℃,91%,23,2级,北风,多云,6046
2019-07-17 01:10:00,25℃,96%,55,2级,东北风,多云,4802
2019-07-17 02:15:00,25℃,96%,54,2级,东风,多云,23
2019-07-17 03:15:00,25℃,98%,52,2级,东风,多云,4598
2019-07-17 04:05:00,25℃,99%,49,2级,东风,多云,25
2019-07-17 20:20:00,28℃,88%,58,3级,东北风,阴,4179
2019-07-17 21:20:00,27℃,91%,48,3级,东北风,阴,4636
2019-07-17 22:20:00,27℃,93%,54,2级,东北风,阴,167
2019-07-17 23:20:00,26℃,94%,49,3级,东北风,多云,4249
2019-07-16 01:30:00,22℃,96%,67,1级,东北风,多云,6401
2019-07-16 02:35:00,22℃,93%,73,2级,东北风,多云,5426
2019-07-16 03:20:00,22℃,96%,71,2级,东北风,多云,5698
2019-07-16 04:15:00,23℃,96%,71,2级,东北风,多云,6402
2019-07-16 20:10:00,27℃,89%,51,1级,东风,阴,156
2019-07-16 21:15:00,27℃,88%,55,2级,东风,阴,4382
2019-07-16 22:10:00,27℃,87%,60,2级,东风,阴,158
2019-07-16 23:15:00,26℃,91%,57,2级,东风,多云,4900
2019-07-15 01:10:00,21℃,99%,60,1级,东北风,多云,5498
2019-07-15 02:00:00,21℃,99%,61,0级,无持续风向,多云,4947
2019-07-15 03:15:00,21℃,99%,63,1级,东南风,多云,23
2019-07-15 04:15:00,21℃,99%,62,1级,东北风,多云,4366
2019-07-15 20:15:00,27℃,77%,82,2级,东北风,阴,4902
2019-07-15 21:15:00,27℃,75%,61,2级,东风,阴,159
2019-07-14 01:15:00,21℃,99%,43,1级,南风,多云,4391
2019-07-14 02:15:00,20℃,99%,47,1级,南风,雾,5343
2019-07-14 03:15:00,21℃,99%,50,2级,南风,多云,4565
2019-07-14 04:15:00,20℃,99%,49,1级,东南风,多云,5158
2019-07-14 20:15:00,25℃,81%,50,1级,东风,晴,5900
2019-07-14 21:15:00,23℃,95%,47,0级,无持续风向,晴,4177
2019-07-14 22:15:00,22℃,93%,50,1级,东风,晴,163
2019-07-14 23:15:00,22℃,99%,56,1级,东风,多云,4193
2019-07-13 20:10:00,23℃,89%,44,1级,西南风,多云,4291
2019-07-13 21:15:00,23℃,94%,54,2级,南风,多云,4228
2019-07-13 22:15:00,22℃,95%,50,1级,南风,多云,5787
2019-07-13 23:15:00,22℃,98%,44,1级,东南风,多云,4226
2019-07-06 01:15:00,26℃,95%,52,2级,南风,多云,38
2019-07-06 02:15:00,25℃,96%,48,1级,东南风,多云,5710
2019-07-06 03:15:00,25℃,93%,45,2级,南风,多云,4558
2019-07-06 04:10:00,25℃,97%,45,1级,南风,多云,3324
2019-07-05 01:15:00,24℃,97%,61,1级,东风,多云,54
2019-07-05 02:15:00,23℃,96%,66,0级,无持续风向,多云,5420
2019-07-05 03:15:00,23℃,96%,66,1级,西风,多云,5812
2019-07-05 04:15:00,23℃,98%,69,1级,北风,多云,4385
2019-07-05 20:15:00,27℃,88%,58,2级,东南风,晴,4169
2019-07-05 21:15:00,26℃,90%,57,2级,南风,晴,4256
2019-07-05 22:15:00,26℃,94%,56,1级,东南风,晴,4818
2019-07-05 23:15:00,26℃,95%,57,2级,东南风,多云,5127
2019-07-04 01:15:00,23℃,99%,67,0级,无持续风向,多云,6506
2019-07-04 02:15:00,23℃,99%,72,1级,东北风,阴,413
2019-07-04 03:15:00,23℃,99%,73,1级,东北风,阴,4401
2019-07-04 04:15:00,23℃,99%,75,1级,东北风,阴,5317
2019-07-04 20:15:00,26℃,77%,65,1级,东风,阴,5256
2019-07-04 21:15:00,25℃,83%,61,1级,东北风,阴,5545
2019-07-04 22:15:00,24℃,92%,62,0级,无持续风向,阴,5598
2019-07-04 23:15:00,24℃,94%,61,0级,无持续风向,多云,4803
2019-07-03 01:15:00,24℃,82%,44,2级,东北风,多云,5156
2019-07-03 02:15:00,23℃,84%,51,2级,东北风,多云,4393
2019-07-03 03:15:00,23℃,88%,51,2级,东北风,多云,6019
2019-07-03 04:15:00,23℃,89%,55,2级,北风,多云,5661
2019-07-03 20:15:00,27℃,75%,67,2级,东风,多云,5263
2019-07-03 21:15:00,27℃,77%,58,1级,东风,多云,5535
2019-07-03 22:15:00,24℃,92%,61,1级,西南风,多云,4998
2019-07-03 23:15:00,24℃,93%,65,1级,北风,多云,4187
2019-07-02 01:15:00,24℃,92%,63,1级,东风,晴,50
2019-07-02 02:15:00,23℃,98%,64,1级,北风,多云,5223
2019-07-02 03:15:00,23℃,99%,58,1级,东北风,多云,6237
2019-07-02 04:15:00,23℃,99%,59,1级,东北风,多云,6160
2019-07-02 20:15:00,27℃,74%,74,1级,东风,多云,4854
2019-07-02 21:15:00,26℃,80%,58,1级,东南风,多云,170
2019-07-02 22:15:00,25℃,79%,51,1级,东风,多云,4209
2019-07-02 23:15:00,25℃,77%,45,2级,东南风,多云,4288
2019-07-01 01:15:00,25℃,95%,51,1级,西风,多云,47
2019-07-01 02:15:00,25℃,95%,39,1级,东南风,多云,23
2019-07-01 03:15:00,25℃,94%,45,1级,西北风,多云,6251
2019-07-01 04:15:00,25℃,96%,52,2级,西风,多云,4600
2019-07-01 20:15:00,28℃,65%,74,2级,东北风,多云,2266
2019-07-01 21:15:00,27℃,81%,72,2级,东北风,多云,6185
2019-07-01 22:15:00,27℃,83%,63,1级,东南风,多云,5240
2019-07-01 23:15:00,27℃,85%,59,2级,东北风,晴,5809
2019-06-30 01:15:00,24℃,99%,34,1级,南风,多云,4389
2019-06-30 02:15:00,24℃,99%,34,1级,南风,多云,1441
2019-06-30 03:15:00,24℃,99%,28,1级,西南风,多云,4314
2019-06-30 04:15:00,24℃,99%,28,2级,南风,多云,29
2019-06-30 20:15:00,28℃,84%,34,1级,西南风,多云,165
2019-06-30 21:15:00,27℃,87%,34,1级,西风,多云,5217
2019-06-30 22:15:00,26℃,91%,30,2级,西风,多云,4170
2019-06-30 23:15:00,26℃,85%,39,2级,西风,多云,149
2019-06-29 01:15:00,24℃,99%,29,3级,西北风,多云,26
2019-06-29 02:15:00,24℃,99%,29,2级,西北风,雨,5543
2019-06-29 03:15:00,24℃,99%,28,2级,西北风,雨,4364
2019-06-29 04:15:00,24℃,99%,30,2级,西北风,雨,21
2019-06-29 20:15:00,25℃,98%,35,1级,南风,阴,5265
2019-06-29 21:15:00,25℃,98%,37,0级,无持续风向,阴,4910
2019-06-29 22:15:00,25℃,99%,30,0级,无持续风向,阴,4257
2019-06-29 23:15:00,24℃,99%,26,2级,南风,多云,4220
2019-06-28 01:15:00,25℃,86%,66,2级,东风,晴,4294
2019-06-28 02:15:00,25℃,86%,64,2级,东风,晴,4718
2019-06-28 20:15:00,29℃,90%,70,2级,东南风,阴,119
2019-06-28 21:15:00,29℃,93%,68,1级,西南风,阴,5402
2019-06-28 22:15:00,28℃,99%,68,3级,西南风,雨,4218
2019-06-28 23:15:00,25℃,99%,69,3级,西风,多云,5038
2019-06-27 01:10:00,23℃,94%,57,2级,东风,多云,4894
2019-06-27 02:10:00,22℃,98%,59,2级,东北风,多云,3335
2019-06-27 03:10:00,22℃,98%,60,2级,东风,多云,5019
2019-06-27 04:10:00,22℃,99%,60,1级,东风,多云,6289
2019-06-27 22:15:00,25℃,90%,68,1级,东南风,晴,4500
2019-06-27 23:15:00,24℃,95%,75,1级,东风,晴,126
2019-06-26 01:10:00,22℃,96%,49,1级,东北风,多云,4333
2019-06-26 02:10:00,21℃,99%,49,1级,东北风,多云,5196
2019-06-26 03:10:00,21℃,99%,50,1级,东北风,多云,5517
2019-06-26 04:10:00,21℃,99%,50,1级,东北风,多云,4457
2019-06-26 20:10:00,27℃,74%,49,1级,东南风,阴,5304
2019-06-26 21:10:00,25℃,82%,54,2级,东北风,阴,4178
2019-06-26 22:10:00,25℃,86%,58,2级,东风,阴,5292
2019-06-26 23:10:00,24℃,90%,60,2级,东北风,多云,4583
2019-06-25 01:00:00,22℃,79%,50,2级,东风,多云,38
2019-06-25 02:10:00,22℃,83%,47,1级,北风,多云,15
2019-06-25 03:10:00,21℃,85%,54,1级,东北风,多云,5277
2019-06-25 04:10:00,20℃,93%,55,2级,北风,多云,5461
2019-06-25 20:10:00,25℃,78%,52,1级,东南风,多云,4177
2019-06-25 21:10:00,24℃,85%,54,2级,东风,多云,158
2019-06-25 22:10:00,24℃,86%,57,2级,东南风,多云,4339
2019-06-25 23:10:00,23℃,89%,54,1级,东南风,多云,5956
2019-06-24 01:10:00,20℃,97%,59,0级,无持续风向,多云,5030
2019-06-24 02:10:00,20℃,99%,59,0级,无持续风向,多云,13
2019-06-24 03:10:00,19℃,99%,58,0级,无持续风向,多云,4860
2019-06-24 04:10:00,19℃,99%,60,0级,无持续风向,多云,11
2019-06-24 20:10:00,24℃,78%,51,1级,东北风,阴,5967
2019-06-24 21:10:00,24℃,83%,56,2级,东风,阴,4787
2019-06-24 22:05:00,23℃,84%,61,1级,东北风,阴,163
2019-06-24 23:10:00,23℃,82%,59,2级,东风,多云,5940
2019-06-23 01:10:00,20℃,99%,84,1级,北风,多云,5508
2019-06-23 02:10:00,19℃,99%,82,1级,北风,多云,5869
2019-06-23 03:10:00,19℃,99%,77,2级,北风,多云,4760
2019-06-23 04:10:00,19℃,99%,72,1级,东北风,多云,3341
2019-06-23 20:10:00,25℃,69%,48,2级,东风,阴,164
2019-06-23 21:10:00,22℃,80%,52,1级,东风,阴,4226
2019-06-23 22:10:00,21℃,91%,56,1级,东风,阴,163
2019-06-23 23:10:00,22℃,81%,59,1级,东南风,多云,142
2019-06-22 01:00:00,23℃,95%,64,1级,东北风,多云,4761
2019-06-22 02:00:00,23℃,95%,62,3级,东北风,多云,4518
2019-06-22 03:00:00,23℃,92%,57,3级,东北风,多云,5813
2019-06-22 04:00:00,23℃,90%,59,3级,东风,多云,6221
2019-06-22 20:10:00,23℃,88%,63,1级,东南风,多云,6022
2019-06-22 21:10:00,22℃,96%,64,1级,北风,多云,147
2019-06-22 22:10:00,21℃,98%,69,0级,无持续风向,多云,4355
2019-06-22 23:10:00,20℃,99%,77,1级,西南风,多云,5463
2019-06-21 01:15:00,20℃,99%,25,2级,东北风,雨,4345
2019-06-21 02:15:00,20℃,99%,25,2级,北风,雨,4971
2019-06-21 03:15:00,20℃,99%,23,2级,东北风,雨,15
2019-06-21 04:15:00,20℃,99%,22,2级,东北风,雨,4747
2019-06-21 20:10:00,25℃,92%,53,1级,东风,多云,4068
2019-06-21 21:10:00,24℃,95%,59,1级,南风,多云,4940
2019-06-21 22:10:00,24℃,96%,60,1级,东北风,多云,3536
2019-06-21 23:00:00,24℃,92%,57,2级,东风,多云,123
2019-06-20 01:15:00,23℃,99%,24,2级,东南风,阴,5744
2019-06-20 02:15:00,23℃,99%,27,1级,东南风,雨,15
2019-06-20 03:10:00,23℃,99%,31,2级,东风,雨,17
2019-06-20 04:15:00,23℃,99%,37,2级,东北风,雨,5627
2019-06-20 20:15:00,20℃,99%,26,2级,东风,阴,2142
2019-06-20 21:15:00,20℃,99%,25,3级,东风,阴,5590
2019-06-20 22:15:00,20℃,99%,26,2级,东北风,阴,4202
2019-06-20 23:15:00,20℃,99%,26,3级,东风,雨,6009
2019-06-19 01:10:00,21℃,99%,28,0级,无持续风向,雾,4948
2019-06-19 02:10:00,21℃,99%,26,1级,北风,雾,4255
2019-06-19 03:10:00,21℃,99%,24,0级,无持续风向,雾,5802
2019-06-19 04:15:00,21℃,99%,26,1级,东北风,雾,4964
2019-06-19 20:15:00,24℃,97%,32,1级,南风,阴,6133
2019-06-19 21:15:00,24℃,99%,30,1级,南风,阴,5783
2019-06-19 22:15:00,23℃,98%,22,1级,东南风,阴,5923
2019-06-19 23:15:00,23℃,99%,18,2级,东南风,阴,5321
2019-06-18 01:10:00,21℃,99%,23,2级,东南风,雨,4718
2019-06-18 02:10:00,21℃,99%,22,1级,东南风,雨,4782
2019-06-18 03:10:00,21℃,99%,22,2级,南风,雨,4589
2019-06-18 04:00:00,21℃,99%,23,1级,南风,阴,5133
2019-06-18 20:10:00,23℃,99%,30,1级,东南风,多云,4497
2019-06-18 21:15:00,23℃,99%,33,1级,东风,多云,1531
2019-06-18 22:10:00,22℃,99%,42,2级,南风,多云,4790
2019-06-18 23:10:00,22℃,99%,42,1级,西南风,多云,5115
2019-06-17 01:10:00,25℃,77%,62,2级,南风,多云,5681
2019-06-17 02:10:00,24℃,84%,57,1级,北风,多云,5928
2019-06-17 03:10:00,23℃,90%,52,1级,西南风,多云,4343
2019-06-17 04:10:00,24℃,85%,57,3级,西南风,多云,6041
2019-06-17 20:10:00,21℃,99%,27,2级,东南风,雨,5182
2019-06-17 20:45:00,21℃,99%,26,2级,东南风,雨,4456
2019-06-17 22:00:00,21℃,99%,24,2级,东南风,雨,142
2019-06-17 23:10:00,21℃,99%,28,2级,东南风,雨,4854
2019-06-16 01:10:00,23℃,82%,64,2级,南风,多云,37
2019-06-16 02:10:00,25℃,72%,69,1级,东南风,多云,15
2019-06-16 03:10:00,24℃,83%,65,1级,北风,多云,29
2019-06-16 04:10:00,23℃,90%,68,1级,北风,多云,4394
2019-06-16 20:10:00,27℃,60%,73,2级,东南风,阴,179
2019-06-16 21:10:00,27℃,65%,80,1级,东南风,阴,4352
2019-06-16 22:10:00,26℃,69%,63,2级,东南风,阴,166
2019-06-16 23:10:00,25℃,74%,58,1级,东南风,多云,4480
2019-06-15 01:10:00,19℃,94%,53,2级,南风,晴,5299
2019-06-15 02:10:00,20℃,87%,51,1级,南风,晴,5272
2019-06-15 03:10:00,19℃,90%,51,1级,西风,晴,3691
2019-06-15 04:10:00,18℃,97%,54,0级,无持续风向,晴,4470
2019-06-15 20:10:00,25℃,73%,94,2级,南风,阴,94
2019-06-15 21:10:00,25℃,77%,67,1级,东风,阴,5512
2019-06-15 22:10:00,24℃,78%,71,2级,东南风,阴,160
2019-06-15 23:10:00,23℃,88%,65,0级,无持续风向,多云,6060
